customerID,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
2361,0,0,1,1,2,1,0,2,0,2,2,0,2,0,1,0
4236,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
2127,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
4375,0,1,0,0,0,1,2,2,0,2,2,2,0,1,1,1
5600,1,1,0,0,2,1,0,0,2,0,2,2,0,1,2,0
5124,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0
2215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
5491,1,0,1,1,0,0,2,2,0,0,0,0,1,1,3,0
4095,1,0,1,1,2,1,2,2,0,0,2,2,0,1,2,0
6976,1,1,1,0,2,0,2,2,2,0,2,2,2,1,1,0
4192,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1,0
2427,1,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0
3446,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,1
734,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5881,0,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1
2044,1,0,1,1,0,1,0,0,0,0,2,0,0,0,2,1
2675,0,0,0,0,1,0,2,2,0,0,0,0,0,1,2,1
4813,0,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0
2757,0,0,0,0,1,0,0,2,2,2,0,0,2,0,1,0
4720,0,0,1,1,1,0,0,0,0,2,0,0,0,1,1,0
6314,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
1539,1,0,1,0,2,0,2,2,2,2,0,2,2,0,1,0
3937,1,0,0,1,2,2,1,1,1,1,1,1,0,0,1,0
717,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6539,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
522,0,0,0,0,0,2,1,1,1,1,1,1,0,0,2,1
5738,1,0,0,0,0,1,0,0,2,0,2,2,0,1,2,0
2897,1,0,0,0,2,1,2,0,0,0,0,2,0,0,3,0
1482,0,0,1,0,2,1,0,0,0,2,0,0,0,1,1,0
4405,1,0,1,0,2,1,0,0,2,0,2,2,1,0,0,0
1457,0,0,1,0,2,1,2,0,2,2,0,2,1,1,2,1
2017,1,0,0,1,2,1,0,0,2,0,0,0,0,1,1,0
5112,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0
2169,0,0,1,0,2,1,0,0,0,0,0,2,0,1,1,1
629,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1
3160,1,0,1,1,0,0,2,0,0,0,0,2,1,0,1,0
5256,1,0,1,0,2,1,0,2,2,0,0,2,0,1,2,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,1,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
2625,0,0,0,0,0,2,1,1,1,1,1,1,0,0,2,0
2348,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
5934,0,0,0,0,2,0,2,0,0,2,0,0,1,0,2,0
5387,1,0,1,1,2,1,0,2,2,0,0,2,1,1,1,0
5465,1,0,0,0,0,0,2,2,0,2,0,0,0,1,3,0
6334,0,0,0,0,2,1,2,2,2,2,2,2,2,1,2,0
3030,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1
2900,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,0
6875,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,0
6899,1,0,1,1,0,2,1,1,1,1,1,1,1,1,0,0
4088,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
458,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2888,0,0,0,0,2,0,0,0,0,2,2,2,1,1,3,0
6226,1,0,0,0,2,1,0,2,0,0,0,0,0,1,2,0
5531,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1
5891,0,0,1,1,2,0,2,0,0,0,2,2,2,1,2,0
4135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5691,1,0,1,0,1,0,2,2,2,0,0,0,1,1,2,1
796,1,0,1,1,2,0,2,2,2,0,2,0,0,1,1,0
6880,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1
6308,1,0,0,0,2,1,2,2,0,0,2,0,1,1,2,1
4007,1,0,1,1,1,0,2,0,2,2,2,0,2,0,1,0
4304,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
5707,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1
6326,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2813,0,0,0,0,2,1,2,2,0,0,2,2,0,1,1,0
950,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,0
6065,1,0,1,1,2,2,1,1,1,1,1,1,2,1,0,0
4450,0,0,1,1,0,0,2,0,2,2,0,2,2,0,0,0
5784,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0
2103,0,0,1,1,2,1,0,0,0,0,0,2,0,0,1,1
4709,1,0,1,1,0,2,1,1,1,1,1,1,0,0,2,0
2949,0,0,0,1,0,0,2,0,2,0,0,2,1,0,3,0
2853,1,1,1,0,2,0,0,0,2,0,2,2,2,0,2,0
1196,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0
957,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0
6274,0,0,0,0,2,1,2,2,2,2,2,2,1,1,1,0
1358,1,0,0,0,0,2,1,1,1,1,1,1,0,0,2,0
925,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
1353,0,0,0,0,2,1,0,0,2,0,2,2,1,1,2,0
3983,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0
1752,1,0,0,0,2,2,1,1,1,1,1,1,2,1,0,0
149,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0
5650,0,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0
3025,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
357,0,0,1,0,2,1,0,0,0,0,0,2,0,1,2,1
1884,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1
1210,1,0,1,0,2,1,0,2,2,0,2,2,1,1,0,0
6536,0,0,1,1,2,0,2,0,2,2,2,2,2,1,2,0
5670,0,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
5038,0,0,1,1,0,0,2,2,2,2,2,2,2,1,0,0
3641,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1
4700,1,0,1,0,2,1,0,2,2,0,2,0,0,0,1,0
2824,1,1,1,0,2,1,0,0,2,0,2,2,0,1,2,1
3872,1,0,1,1,0,1,2,2,2,2,2,0,2,1,1,0
3547,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
2034,0,1,1,0,2,1,2,2,2,2,0,0,1,1,2,0
6387,1,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1
6128,1,1,1,0,2,1,0,0,0,0,0,0,0,1,3,1
4544,0,0,1,0,0,0,2,0,2,2,2,2,2,0,3,0
5834,0,0,0,0,0,0,2,0,2,2,0,0,1,1,2,0
2801,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1373,1,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0
809,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
5615,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,1
1797,1,0,1,1,0,2,1,1,1,1,1,1,2,1,1,0
1990,1,1,1,0,2,1,2,2,2,0,0,2,2,1,1,0
1127,1,0,1,0,0,2,1,1,1,1,1,1,2,0,1,0
5185,0,0,0,0,0,2,1,1,1,1,1,1,1,0,2,0
5225,1,1,1,0,0,1,0,2,2,2,0,2,2,1,1,0
781,0,0,1,1,2,0,0,2,2,2,2,2,1,1,1,0
1737,1,0,1,1,2,1,0,0,2,2,2,2,2,1,2,0
4844,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
3279,0,1,0,0,2,1,0,0,2,0,0,2,0,1,2,1
5397,1,0,1,1,2,0,2,0,0,0,0,0,0,0,2,1
4222,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
6264,1,0,1,0,2,1,2,2,2,2,2,2,2,1,2,0
2575,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0
2938,1,0,1,1,2,2,1,1,1,1,1,1,2,0,0,0
3519,1,0,1,0,2,0,0,2,2,2,2,2,2,0,1,0
2798,0,1,0,0,0,1,0,0,0,0,2,2,0,1,2,1
5400,1,1,1,0,0,0,2,2,2,2,2,2,2,1,0,0
4909,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
1723,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
6959,0,0,1,0,2,2,1,1,1,1,1,1,1,0,3,0
4338,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6024,1,0,1,0,2,0,0,0,0,2,0,2,0,0,2,0
6889,0,0,1,1,2,0,0,0,2,2,0,0,1,1,3,0
6016,1,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
4455,0,0,0,0,0,0,0,2,0,0,2,0,1,0,2,0
5629,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0
4190,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1
3372,1,0,1,1,2,1,2,2,2,2,0,2,1,1,1,0
1820,1,0,1,1,2,1,2,2,2,0,2,2,1,1,2,1
255,1,1,0,0,0,1,0,2,2,0,2,2,1,1,2,0
2239,1,1,1,0,2,1,0,2,2,0,0,2,0,1,0,1
2985,0,0,1,0,0,1,0,0,2,0,2,0,0,1,2,1
5116,0,1,1,0,2,1,0,0,2,0,2,2,0,1,2,1
3042,1,0,1,0,0,2,1,1,1,1,1,1,0,1,0,0
4998,0,0,0,0,2,1,0,0,2,2,2,2,2,0,2,0
4093,0,0,1,0,2,1,2,0,2,0,2,2,1,1,3,0
5729,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
3679,0,0,1,1,2,2,1,1,1,1,1,1,2,0,1,0
5911,0,0,0,0,0,1,0,2,0,0,0,2,0,1,2,1
3006,0,0,1,0,1,0,2,0,2,2,0,2,2,1,0,0
6001,0,1,0,0,2,1,2,0,2,2,2,2,0,1,0,0
569,0,0,1,1,2,0,2,2,2,2,2,2,2,0,1,0
3896,0,0,1,1,0,0,2,0,2,2,2,2,2,1,1,0
893,1,1,0,0,0,1,0,0,0,0,2,2,0,0,2,0
1523,1,0,1,0,0,0,2,2,0,2,2,2,2,1,0,0
6068,0,0,1,1,0,0,2,2,2,2,0,0,2,0,1,0
5930,1,0,1,1,2,1,0,0,2,0,2,2,0,1,1,0
5800,0,0,0,0,2,1,0,2,0,0,0,2,0,1,2,1
1735,1,1,1,0,0,1,0,2,0,0,0,0,0,1,2,1
790,1,0,0,0,1,0,0,2,0,0,2,0,1,1,2,0
2298,0,0,1,1,1,0,2,0,0,2,0,0,2,0,3,0
537,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,0
2513,0,1,1,0,2,1,0,2,0,2,2,2,2,1,0,0
2434,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
3718,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1705,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
4584,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
5745,1,0,0,0,0,0,2,2,0,2,2,0,0,1,3,0
3125,1,0,1,1,2,0,0,2,0,2,0,0,2,0,3,0
6975,0,0,1,1,2,0,2,2,2,0,2,0,1,1,1,0
2385,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0
1507,1,0,1,1,1,0,0,2,2,0,0,2,1,1,1,0
958,0,0,0,0,0,1,0,0,0,2,2,2,0,1,2,0
5723,0,0,1,1,1,0,2,0,0,2,0,0,2,0,1,0
2366,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0
2013,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,0
2354,1,0,1,1,2,2,1,1,1,1,1,1,1,0,2,0
684,0,1,1,0,2,1,0,2,0,0,2,2,0,1,2,0
587,0,0,0,0,2,0,2,2,0,2,0,0,1,1,3,1
4286,0,0,1,0,2,1,0,0,2,2,2,2,2,0,0,0
5099,0,0,1,1,2,1,2,0,2,0,2,2,0,1,2,1
233,0,0,0,0,0,2,1,1,1,1,1,1,2,0,1,0
6717,1,0,1,1,2,0,2,0,0,0,0,0,0,1,0,0
3918,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,0
563,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
965,1,0,0,0,0,0,0,0,2,0,2,2,0,1,2,0
1222,0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,0
220,1,1,1,0,0,0,2,2,2,2,2,0,2,0,0,0
5197,1,1,1,0,2,1,2,2,2,2,0,0,2,1,0,0
6704,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
3491,0,0,0,1,0,0,2,2,2,2,0,0,1,0,1,0
1385,0,0,0,0,2,0,0,0,2,2,2,2,1,0,1,0
6454,1,0,0,0,0,0,2,0,2,0,0,0,1,0,3,0
6363,0,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
4392,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1
2176,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0
3149,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
1717,0,0,0,0,0,1,2,2,2,2,0,2,0,1,0,1
5097,1,0,0,0,2,1,2,2,2,2,2,2,2,1,0,0
1087,1,0,0,0,2,1,0,2,2,2,2,2,0,1,3,1
4056,1,1,1,0,0,1,2,0,2,2,2,2,1,1,0,0
6501,0,0,1,0,2,1,2,2,2,2,2,2,2,1,1,0
5110,0,0,0,0,0,2,1,1,1,1,1,1,2,1,0,0
93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
2903,0,1,0,0,0,1,0,0,2,0,2,0,0,1,2,1
52,0,1,0,0,0,1,0,0,0,0,2,2,0,1,2,0
5717,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0
125,1,0,1,0,0,2,1,1,1,1,1,1,1,0,1,0
205,1,0,1,1,0,1,2,0,0,2,2,2,0,1,2,1
5098,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1
6462,0,1,1,0,2,1,0,0,2,2,2,2,0,0,2,0
2492,1,0,0,0,2,1,0,2,2,2,2,2,0,1,2,1
8,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0
3783,1,1,0,0,2,2,1,1,1,1,1,1,2,1,1,0
1894,0,1,0,0,2,1,0,0,0,2,2,2,0,1,1,0
6738,0,0,0,0,2,0,0,0,2,0,0,2,0,1,1,1
1089,1,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1
4346,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1
6317,1,0,0,1,0,0,2,0,2,0,0,0,0,0,3,0
3002,1,0,1,0,2,1,2,0,2,0,0,2,0,0,2,1
1012,1,1,1,0,0,0,0,0,2,2,0,2,0,1,1,0
3853,1,1,1,0,2,1,0,2,2,2,2,2,2,1,0,1
1444,0,0,0,0,0,1,0,2,0,0,2,0,0,1,3,0
2836,0,0,1,1,2,1,2,0,2,2,2,2,2,0,3,0
5280,0,0,1,0,1,0,0,0,2,0,2,2,0,1,0,1
5291,0,0,0,0,2,1,0,0,0,0,2,0,0,1,2,1
5242,0,0,1,1,2,0,2,2,2,2,2,2,2,0,1,0
6558,1,0,1,0,2,0,0,2,2,2,2,2,2,0,0,0
1364,1,0,0,0,2,1,0,2,2,0,2,2,0,1,2,1
1830,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
3291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2713,0,0,1,0,2,1,0,2,2,2,2,2,1,0,2,1
4725,1,0,1,1,2,1,0,0,2,0,0,0,2,1,1,0
4373,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0
3356,0,0,1,1,2,1,2,2,0,0,2,2,1,1,1,1
3369,0,0,1,0,2,1,0,0,0,2,0,2,0,1,2,0
5358,1,0,1,1,2,0,2,2,2,2,2,2,2,1,3,0
5226,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1
5949,1,0,1,0,0,1,2,2,0,0,2,2,1,1,1,0
3483,1,0,1,1,2,1,0,2,0,0,2,2,0,1,0,0
5141,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
0,0,0,1,1,0,0,0,2,0,2,2,0,1,1,3,0
2319,1,0,1,1,0,1,2,2,2,0,2,2,1,1,0,0
3842,1,0,0,0,2,1,0,0,0,2,2,0,2,1,1,0
3497,1,0,0,0,1,0,2,2,2,2,2,2,2,1,0,0
6026,0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,0
6006,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
6458,1,0,1,1,2,1,0,0,2,2,2,2,1,1,1,0
5811,0,0,1,1,2,0,2,2,2,2,2,2,2,1,0,0
1760,1,0,1,1,2,0,0,0,0,2,2,2,1,1,0,0
6579,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
4802,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
4570,0,0,1,1,2,1,2,2,2,0,2,0,2,0,0,0
5616,1,0,1,1,0,1,0,0,0,0,2,2,0,0,2,0
813,1,0,1,1,2,0,2,2,2,2,2,2,2,1,1,0
6871,0,1,0,0,2,1,0,2,2,0,2,0,0,1,0,0
898,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
6311,0,0,0,0,2,1,0,0,2,0,2,2,0,1,1,1
1903,0,1,1,0,2,1,0,0,2,2,0,0,0,1,2,1
2166,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,0
1553,0,0,1,0,2,1,0,2,2,2,2,2,1,0,1,0
591,0,1,1,0,0,1,0,0,2,0,2,0,0,1,1,0
2963,0,1,1,0,2,1,0,0,2,0,2,2,0,0,0,0
2062,0,0,0,0,2,1,0,2,0,2,0,2,1,0,2,0
760,1,0,1,1,2,0,0,2,0,0,0,2,0,0,2,0
1930,0,0,1,0,2,2,1,1,1,1,1,1,1,1,3,0
3900,0,0,1,0,0,0,2,0,2,0,2,0,1,1,1,0
3504,0,0,1,1,2,0,2,2,0,2,0,0,0,0,0,0
6431,1,1,1,0,2,1,0,0,0,0,2,0,0,1,1,0
2171,1,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0
2243,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3207,0,1,0,0,2,1,0,2,2,0,2,2,1,1,0,1
2976,1,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
2867,0,1,0,0,2,1,0,0,0,0,2,2,0,1,2,1
141,0,0,1,1,1,0,2,0,2,0,0,2,1,0,1,0
3000,0,0,1,0,2,1,2,2,2,2,2,2,2,0,0,0
1062,0,0,0,0,2,1,2,0,0,2,2,2,0,0,0,0
1805,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
6888,0,1,0,0,1,0,2,0,2,2,0,0,2,0,3,0
5581,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0
15,0,0,1,1,2,1,0,2,2,0,0,2,2,1,1,0
5032,1,0,1,1,2,2,1,1,1,1,1,1,1,0,3,0
1847,1,0,1,1,1,0,2,0,2,0,0,0,0,0,0,0
6714,1,0,1,1,2,1,0,2,2,2,0,0,2,0,0,0
6162,0,0,0,0,2,1,0,0,0,0,2,0,0,1,2,0
6856,0,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0
2792,1,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0
1911,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0
6620,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3568,1,0,1,1,0,0,2,2,0,0,0,0,2,1,0,0
2402,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6509,0,0,1,0,2,0,2,2,2,0,0,2,1,0,3,0
4943,0,0,1,0,0,2,1,1,1,1,1,1,1,0,2,0
1791,1,0,1,0,2,0,2,2,2,0,2,0,0,1,0,0
5016,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
3589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
5654,1,0,1,1,1,0,2,0,0,0,0,2,0,1,2,0
3048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3171,1,0,1,0,2,1,0,2,2,0,0,0,0,1,2,0
5155,1,1,0,0,2,1,0,0,2,2,2,0,0,0,0,0
1247,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1
142,0,0,0,0,0,1,0,0,2,0,2,0,0,1,1,1
4710,0,0,1,0,2,1,2,2,2,2,2,2,2,1,1,0
6727,1,0,0,0,2,1,2,0,2,2,0,2,2,0,1,0
4961,1,0,1,0,2,1,2,2,2,2,2,2,2,1,0,0
1866,0,0,0,0,2,2,1,1,1,1,1,1,0,1,2,0
499,1,0,1,1,2,0,2,2,2,2,2,2,2,0,1,0
3898,0,0,1,1,0,0,0,0,0,2,0,0,1,1,1,0
6416,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6,0,1,1,0,0,1,2,2,2,2,2,2,2,1,0,0
6547,1,0,0,0,0,0,0,2,0,0,2,0,1,1,2,0
6542,1,0,0,1,0,0,2,2,0,0,0,0,0,1,2,0
1995,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1
2639,1,1,1,0,2,1,0,2,2,0,2,2,0,0,0,1
2380,1,0,1,1,2,1,0,2,0,2,2,2,0,1,0,0
5424,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
4322,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,0
2660,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0
1757,1,1,1,0,2,1,0,0,2,0,0,2,0,1,1,0
3639,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0
859,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0
4782,1,0,0,0,2,1,0,2,2,0,2,2,0,0,2,0
6910,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0
4356,1,0,1,1,2,0,2,0,2,2,2,2,1,0,2,0
844,0,0,1,1,0,2,1,1,1,1,1,1,1,0,2,0
5190,1,0,0,0,2,0,0,0,0,0,2,0,0,1,2,0
2649,1,0,0,0,2,1,0,0,2,0,2,0,0,1,1,0
3616,0,0,1,1,2,1,2,0,2,0,2,2,1,1,3,1
5846,1,0,0,0,2,1,0,2,0,0,0,0,1,1,1,0
4593,0,1,1,0,2,1,0,0,2,0,2,0,1,1,2,0
2858,0,1,1,0,2,1,2,2,0,0,0,2,1,0,1,0
2607,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
5231,0,0,1,1,1,0,0,2,0,0,0,0,0,1,3,0
5096,0,0,1,0,1,0,0,0,2,0,2,2,0,1,0,0
3620,0,0,0,1,0,1,2,0,2,2,0,2,0,0,0,0
741,1,1,0,1,0,0,0,2,0,2,0,0,0,1,2,0
5402,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
195,0,0,1,0,0,0,2,2,2,2,2,2,1,1,0,0
3678,0,0,1,1,2,1,2,2,0,0,2,0,1,1,1,0
2029,0,0,1,1,0,1,0,0,2,0,2,2,0,1,2,1
5332,0,0,0,0,0,1,0,2,0,0,2,2,0,1,2,1
6234,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1
4684,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
2285,1,0,1,1,1,0,0,2,2,2,2,2,1,1,1,0
2438,0,0,1,0,2,1,0,2,0,0,0,0,0,0,2,0
4892,1,0,0,1,2,0,2,0,2,2,2,2,2,1,2,0
1109,0,0,1,0,1,0,0,2,0,2,0,0,1,0,3,1
4986,1,0,1,1,1,0,2,0,2,2,0,2,2,0,1,0
6766,0,0,1,0,0,2,1,1,1,1,1,1,1,1,0,0
6965,0,1,1,1,2,1,0,0,0,0,2,2,0,1,1,1
6332,1,0,0,0,2,1,0,0,2,0,2,2,1,1,0,0
3003,1,0,0,0,1,0,0,2,0,2,0,0,0,0,2,0
89,0,1,0,0,2,1,0,2,2,0,0,0,0,1,0,0
1677,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0
2577,1,0,1,1,1,0,2,0,0,0,2,0,0,0,1,0
2731,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0
6753,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0
777,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
3714,0,0,0,0,2,1,2,2,2,0,2,2,2,1,0,1
90,1,0,0,0,0,2,1,1,1,1,1,1,0,1,2,0
712,0,0,1,0,1,0,0,2,2,0,0,0,0,1,1,0
5568,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1
1727,1,0,0,1,2,1,0,0,2,0,2,2,0,1,0,1
5956,1,1,1,0,0,1,2,2,2,0,0,0,1,1,1,0
1230,1,0,0,0,0,0,2,0,2,0,0,0,2,1,3,0
5866,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1
20,0,1,1,0,2,2,1,1,1,1,1,1,1,0,2,0
5895,1,0,0,0,1,0,2,0,2,2,0,2,1,0,3,0
1014,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
6654,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0
4502,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0
383,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0
5031,0,0,0,0,2,1,2,0,0,2,2,2,0,1,0,1
6271,1,0,1,1,0,2,1,1,1,1,1,1,1,0,0,0
1468,1,0,1,1,0,2,1,1,1,1,1,1,0,1,1,0
6373,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0
1496,1,1,0,0,2,1,0,0,0,0,2,0,0,1,2,1
6896,0,0,1,1,2,1,2,2,2,0,2,2,2,0,1,0
863,0,1,0,0,2,1,0,2,0,0,2,2,0,1,2,1
105,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,0
6664,0,0,0,0,2,1,0,2,0,0,2,0,0,1,1,1
1021,1,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0
6489,0,1,0,0,2,1,0,2,2,0,2,2,0,1,2,1
939,1,0,1,1,0,0,0,0,2,0,2,0,0,1,0,0
5382,0,0,1,1,2,1,2,0,2,2,2,2,2,1,0,0
2320,1,0,1,1,2,1,2,2,0,0,2,2,1,0,2,1
4169,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1
820,0,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0
3841,0,0,0,0,2,2,1,1,1,1,1,1,2,0,2,0
5997,0,0,0,0,0,1,0,2,0,2,0,2,0,1,2,1
4219,1,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
3680,1,1,1,0,0,1,0,2,2,0,2,0,1,1,2,0
5310,1,1,1,0,2,1,2,0,2,0,2,2,2,1,1,0
5074,1,0,0,0,0,2,1,1,1,1,1,1,0,1,1,0
1519,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
5464,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
1766,1,0,0,1,0,0,2,2,0,2,0,2,0,1,0,0
5659,1,0,1,0,2,1,0,0,0,0,0,2,0,1,0,0
1785,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1
1182,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1
5471,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4640,1,0,1,1,2,1,0,0,0,2,2,2,1,1,2,0
1803,1,0,1,0,1,0,0,2,0,0,2,2,0,1,2,1
